Dream Weight,Actual Weight,Age,Gender,Duration,Weather Conditions,Exercise Intensity,Height,maximum Heart Rate,Calories to Burn (Kcal)
56.46318361,55.52944522,54,Male,38,Cloudy,4,1.3261233550994065,166,176645.0635101309
88.18752084,84.5549893,19,Male,48,Rainy,2,1.601784277729639,201,180669.93278731714
55.37583189,50.91374661,32,Female,29,Rainy,6,1.2920175722206582,188,205337.30582713362
75.20117445,70.45425168,25,Male,51,Rainy,10,1.4858316439560202,195,817715.2400026417
83.94657665,87.03262182,49,Female,39,Rainy,2,1.9896327113687846,171,129214.945700224
70.78019833,67.14033003,40,Female,23,Rainy,4,1.3930190745696767,180,122065.3185801968
68.9246251,72.50340441,42,Male,24,Sunny,7,1.6338541303596563,178,269697.57461478206
75.91303866,74.07885888,36,Female,49,Cloudy,8,1.5770760309364493,184,574396.958079409
95.41662195,97.27728278,47,Male,38,Rainy,6,2.0030388525317453,173,475613.723423271
64.36876904,62.45785329,33,Female,32,Cloudy,8,1.8146150786721265,187,369771.1413107852
84.64184063,81.04747277,52,Male,33,Rainy,1,1.8323149840904784,168,58023.20546763546
52.45276497,55.38288199,32,Male,52,Rainy,2,1.3075792349614193,188,132721.65346731356
67.8519466,68.37903916,35,Male,22,Rainy,1,1.79634003129814,185,36691.700510222945
75.07242983,77.4762298,40,Female,54,Rainy,8,1.5034802165672778,180,629248.5509989576
78.43956011,80.86530571,44,Female,48,Sunny,5,1.7083747006125694,176,368181.35139603453
52.1073065,48.46524527,29,Male,30,Cloudy,4,1.3510979263519618,191,146569.1742886196
57.07498449,62.02583752,30,Female,44,Rainy,6,1.6167669251173777,190,367519.7626184841
69.36321935,65.0954752,37,Male,40,Cloudy,8,1.6365499710027036,183,491448.7719483512
84.44176165,82.7084077,18,Male,35,Rainy,4,1.851765054564926,202,277603.5622699652
73.09894106,77.32427733,31,Female,39,Sunny,8,1.669266677165764,189,482202.0556256167
92.23816162,96.8998287,48,Male,50,Rainy,7,1.8055120979684467,172,693174.3913181352
85.60784349,81.17201548,36,Male,44,Sunny,1,1.8072079092187978,184,80904.1449488651
86.57496338,84.81647311,46,Female,51,Rainy,9,1.7842142232085587,174,727726.3663779653
75.52482793,74.00454162,54,Male,42,Sunny,10,1.5516383682941384,166,637507.1207515488
52.10249697,54.90793674,20,Female,21,Rainy,5,1.5072055143946457,200,140244.19073639534
67.94394644,67.11859361,55,Female,48,Sunny,10,1.4436171460104787,165,613114.1889339439
96.97645133,98.23626287,37,Female,40,Cloudy,4,1.8725693055653354,183,284143.310979685
73.28402932,69.11054826,48,Female,27,Rainy,4,1.4153866619754987,172,142268.94298514482
82.51587491,82.40232035,55,Female,44,Cloudy,10,1.814365120444565,165,674743.3310596775
92.60978575,97.14033482,35,Male,30,Sunny,5,1.9214486392302754,185,316973.8901325224
64.12181119,67.85123107,46,Female,31,Sunny,10,1.6225400965255483,174,427333.83923845046
68.94600156,68.19113668,37,Male,52,Cloudy,2,1.4581213678351124,183,155128.69866270717
61.10646689,58.35959531,49,Female,33,Sunny,4,1.6539823379405878,171,169947.08360857447
59.37613574,56.36782792,25,Female,21,Rainy,4,1.3320143713304708,195,106951.68598921127
77.61656509,76.2590882,51,Female,43,Cloudy,10,1.5545707015105523,169,607820.8205227487
90.82637478,90.2389459,53,Female,54,Cloudy,7,1.6895872301526078,167,595719.1762093825
68.83206365,68.98980012,38,Male,37,Rainy,5,1.4870990939039141,182,279451.97336384375
70.43481947,66.48749619,39,Male,55,Rainy,2,1.402115818891355,181,157362.41047377302
99.83932047,102.2522125,59,Male,21,Rainy,6,1.8999550955294078,161,256420.12299208995
53.70899077,55.76459502,20,Male,32,Cloudy,2,1.3263332954904747,200,86938.08819128442
63.31651325,62.64852349,31,Female,29,Sunny,4,1.505411067358443,189,157649.8284640424
81.78896684,81.2013077,46,Female,41,Cloudy,3,1.770262622910785,174,190368.1889041983
77.30456939,81.21636425,20,Male,21,Rainy,10,1.6933557593175508,200,393859.00275828596
68.73365924,67.3516705,48,Female,36,Rainy,5,1.4670946214137826,172,237070.76594894822
65.20680108,63.18705503,48,Female,30,Sunny,5,1.5999373499506242,172,197955.64333156706
54.41099049,54.36886307,42,Female,52,Cloudy,2,1.649627338967788,178,133071.78834773315
51.54269405,50.61919015,30,Male,42,Cloudy,10,1.5216124690669957,190,557096.0280248167
56.73853239,55.02243032,57,Male,25,Sunny,3,1.371353996067261,163,87001.59612822889
50.93983787,47.84505894,51,Male,21,Cloudy,1,1.542702792583582,169,24783.32482038086
58.77505337,54.52581928,23,Female,20,Rainy,5,1.4540189139250672,197,130265.83104161458
64.82929713,61.84596801,43,Female,41,Cloudy,6,1.7832575366045118,177,340893.47935302276
84.28018753,88.75016113,56,Female,39,Cloudy,6,1.7355848305007815,164,365851.961387231
91.47543797,89.1165785,19,Female,47,Rainy,7,1.700620634240098,201,564641.7341055601
66.55418663,66.68349493,59,Female,41,Rainy,7,1.5740947766774402,161,372066.75391709333
69.64581395,73.34174879,28,Male,39,Rainy,8,1.4792081717939045,192,506013.2719772598
84.64016089,88.91801369,30,Female,56,Cloudy,1,1.7462200719113048,190,94130.22364869491
62.30551535,58.37158506,53,Female,51,Rainy,1,1.3141246944653278,167,59414.02474715411
63.61209853,62.26509792,36,Female,47,Sunny,7,1.3413185185461634,184,422113.19754139584
51.37366216,55.31248382,48,Male,32,Rainy,4,1.3636097303979804,172,155044.30788537994
96.24352781,100.0914783,50,Male,33,Sunny,9,2.2940302452787567,170,667163.7668998295
64.77093004,61.46904352,51,Male,35,Sunny,5,1.3569411915704657,169,222868.07442761865
69.26098749,66.66460289,28,Female,27,Rainy,7,1.410982020422087,192,260805.411628762
51.61514951,47.93227553,53,Male,24,Sunny,3,1.2771147804501208,167,75061.22964576645
58.82901933,54.89082705,51,Female,25,Sunny,10,1.3751510741945074,169,290090.0701292021
83.70984786,82.99711188,28,Male,39,Cloudy,2,2.0664099566245255,192,158573.0987911567
68.78755374,67.6673553,30,Male,23,Sunny,4,1.520801968355779,190,143007.04696825953
89.54212993,92.07408432,45,Female,43,Sunny,7,1.8070508550126523,175,500856.90018957783
94.71989213,91.90617264,31,Female,21,Sunny,5,2.1023109131610216,189,190524.10642643325
79.47299815,78.71601583,34,Female,23,Rainy,2,1.8828429208627482,186,74131.97782211131
52.95003454,54.73020677,51,Male,55,Rainy,10,1.4458737902374867,169,674261.7266179629
63.6153891,60.85888025,51,Female,51,Cloudy,1,1.426900206969562,169,62810.51623933695
82.09729843,86.95116405,25,Female,28,Cloudy,10,1.9041915340211097,195,485323.70633882517
72.07265511,70.58726119,29,Male,53,Cloudy,3,1.677016544266604,191,266195.6976631998
56.95708471,57.85716584,56,Male,28,Rainy,6,1.3471329694770184,164,200264.66255216417
96.24628969,94.2680313,31,Female,21,Cloudy,10,1.7007670613979788,189,359510.9954209607
59.31965775,55.48396228,21,Female,43,Sunny,9,1.4479415213020748,199,510180.3517284841
87.28430294,91.87322686,28,Female,34,Rainy,4,1.7769887545189753,192,234792.5549097182
51.53389177,48.50751302,21,Male,39,Cloudy,5,1.302583614726053,199,242601.45558401468
93.83422004,95.76284657,39,Male,48,Sunny,4,2.1768638285855175,181,421357.5949126042
71.64910611,74.63945195,29,Male,50,Sunny,1,1.9207045822375715,191,92270.99333949802
99.64668661,98.44433831,47,Female,60,Rainy,2,2.0710369752074107,173,215520.60615261912
83.4929555,81.44640112,18,Male,46,Rainy,6,1.6871400960702567,202,520804.2631428167
65.89457146,61.02294322,31,Female,25,Cloudy,6,1.7841999836589808,189,214558.09663393383
70.04624366,66.23883683,20,Female,35,Sunny,5,1.4285637993520661,200,247812.70311109902
51.02740534,53.37002362,27,Male,37,Cloudy,5,1.368445219555818,193,241757.64245086577
53.07435786,57.35910927,50,Male,46,Cloudy,2,1.5716699507805967,170,122102.06845682146
86.79330174,87.0438161,26,Male,60,Rainy,8,1.6624836638988905,194,914261.7190064533
58.95155554,56.32554665,33,Female,51,Sunny,10,1.4115625191021626,187,644052.173128104
90.77437116,90.03266221,55,Male,32,Rainy,1,2.128916215100345,165,64126.766952128826
64.38364275,66.53473431,18,Male,32,Sunny,5,1.3954461420562203,202,247554.63025981607
97.63923746,101.7033219,53,Male,26,Rainy,3,1.770129418984483,167,155959.86990986636
86.10672528,90.42448837,59,Male,55,Sunny,2,1.9861174173291802,161,210977.09811960807
89.41848662,87.08004446,54,Male,29,Sunny,8,2.011078454935022,166,443939.40222771344
80.12033279,82.89243942,55,Male,30,Rainy,10,1.5815409781283396,165,493685.5578940592
86.3920624,85.02255206,39,Male,55,Cloudy,5,1.6866344799059727,181,499241.05463504157
80.56330005,81.25582215,46,Male,49,Sunny,9,2.0016376161278617,174,827488.0523235801
94.49643455,93.37515083,20,Male,59,Cloudy,8,1.6846262683552151,200,960152.3317546998
52.29235374,53.588927,50,Male,43,Cloudy,5,1.4321548972843239,170,260092.80789853566
90.42240242,90.83370354,56,Female,47,Sunny,8,1.905319998266951,164,614880.467428653
64.19473783,63.03658988,47,Female,46,Rainy,9,1.5281641221818105,173,538368.7429523258
89.80963778,93.88905848,53,Male,49,Sunny,9,1.9292141594058965,167,869273.8828759535
51.03977461,53.51046154,24,Male,60,Cloudy,9,1.48941643373164,196,747232.8838915647
86.85760486,88.33916958,39,Male,32,Cloudy,1,1.8600104558258428,181,62177.85192365063
82.86541465,83.8837909,39,Female,21,Sunny,5,1.5705062569364572,181,161798.6215493775
67.90245214,67.15003024,18,Male,52,Cloudy,9,1.438399368498647,202,737602.0760477214
81.82788976,84.24584021,54,Male,52,Rainy,9,1.6150123918033854,166,788809.3050800734
96.95267849,92.77408459,26,Female,45,Sunny,8,2.1575421182341428,194,670068.5430357603
97.19451595,92.46406071,52,Female,39,Cloudy,1,1.8141289366368811,168,63939.14724426356
72.33242125,68.26112613,60,Male,30,Cloudy,3,1.7193021465137828,160,133859.6466188017
78.69905463,80.29042935,51,Male,40,Sunny,7,2.052727952448752,169,520685.2073869896
75.84322343,75.23882335,20,Male,40,Cloudy,3,1.5688178577201544,200,208280.66476078233
50.39348954,47.34492417,24,Male,33,Sunny,6,1.3306703600199923,196,242546.56566605868
85.10959195,86.87532796,34,Female,20,Rainy,7,1.873646327929259,186,235783.07060540462
51.14757798,47.45905901,33,Female,23,Rainy,5,1.5068425541241388,187,139193.3253223097
98.82233013,100.5141871,24,Male,21,Sunny,7,2.2347241151649926,196,348558.5601146178
95.32075685,92.96417908,44,Male,52,Rainy,1,1.7068632742672656,176,98963.21720769227
89.23777698,88.67680964,57,Female,39,Rainy,5,1.699089219504057,163,301695.2832939702
83.31325808,84.35785996,25,Male,60,Cloudy,7,2.006294631543406,195,856548.0182959564
98.92528677,102.8219096,26,Male,23,Sunny,6,1.8706607445637353,194,305807.3395633725
54.44731794,56.40977216,60,Female,30,Sunny,8,1.6527313270981514,160,293143.27879164653
87.91146313,87.30607284,56,Female,55,Cloudy,10,1.9943266637640993,164,896651.0607920788
91.67999265,93.25382295,24,Female,27,Rainy,1,1.862104835683099,196,48137.5218306584
81.00225139,82.70880733,32,Female,32,Cloudy,6,1.6845847307586925,188,306379.33266615414
67.03940934,65.60916771,37,Male,29,Rainy,4,1.849402806010417,183,190797.66146417122
81.69026288,83.70433328,45,Male,25,Rainy,1,1.813708044499356,175,45617.061087685026
80.56597342,82.68876556,22,Male,38,Cloudy,9,1.7400799639166877,198,651959.308276701
57.35509237,52.47603918,49,Male,56,Rainy,7,1.5505235469165854,171,492864.244847414
74.75791857,73.92737367,59,Female,55,Cloudy,4,1.5916804444703394,161,301143.04572514823
85.76386742,86.29292044,52,Female,32,Cloudy,2,1.8812520304179368,168,102604.51291725803
99.53096091,102.7655643,33,Female,37,Cloudy,3,2.2031480639579297,187,215063.7702058856
67.25452008,68.28477418,31,Female,53,Cloudy,6,1.8035598854819903,189,478124.1806780002
65.55570102,63.54055485,51,Male,57,Rainy,2,1.5103950690134702,169,156741.61039173164
94.29960743,89.68032637,19,Male,59,Cloudy,8,2.017383403306963,201,1014841.8322394257
94.54337252,93.48251879,46,Male,56,Cloudy,8,1.9025786313513589,174,892708.449657986
94.20334376,94.44386965,28,Female,27,Sunny,3,1.712136499115992,192,140137.72335645443
80.37241678,75.78344588,59,Female,44,Cloudy,9,1.5295956888890745,161,541237.4623141972
74.10373708,74.72794253,55,Female,55,Sunny,6,1.8627660540248887,165,487587.2786769007
61.1863368,59.26063317,19,Male,45,Cloudy,1,1.6349180194386341,201,70155.48870481907
55.05496476,57.60014134,54,Male,50,Cloudy,3,1.4707345552281352,166,188891.79098789435
95.37397665,91.09101955,37,Female,57,Cloudy,4,1.6209195057495387,183,372064.654710493
70.8209499,70.05759552,36,Female,30,Sunny,8,1.8819800780162899,184,365417.5233462928
58.60145941,56.02707631,49,Male,33,Rainy,5,1.306688207530739,171,195997.46299964684
85.72730238,80.90212572,52,Male,50,Cloudy,2,1.9828388458626756,168,182856.81404003382
62.2077839,63.01936571,48,Female,57,Rainy,7,1.5788817239631365,172,523340.6224888557
62.1675243,62.96278891,35,Female,57,Sunny,4,1.6602106179566594,185,317511.24013657344
86.63873678,88.82178333,18,Female,34,Sunny,1,1.6548201875796726,202,57924.145035199545
72.83297632,68.57507615,31,Male,33,Rainy,7,1.6719368416129727,189,377324.1284439432
81.93784938,85.56470779,29,Male,41,Rainy,1,1.5868302948083293,191,75093.92919838705
87.13285282,88.56231881,29,Male,44,Cloudy,8,1.664159619479562,191,671907.6624430058
97.1487411,100.3839363,24,Female,53,Sunny,10,1.9991354696819064,196,1002365.3765609838
59.68866775,61.90195838,25,Male,45,Cloudy,9,1.533460965143909,195,612216.4087037159
99.21316687,102.8495006,52,Female,56,Rainy,5,2.2415291481514266,168,523014.25740074326
83.59712539,84.80361736,39,Female,45,Rainy,1,1.6290717950744957,181,70541.48213288994
75.57435959,71.12399167,48,Male,30,Sunny,4,1.7442302734082133,172,192692.42695339103
64.8376115,64.55694959,36,Male,21,Cloudy,5,1.8186910286018652,184,170273.17421974282
61.10954449,57.75529561,32,Male,55,Cloudy,9,1.7018842121969227,188,741104.0647166343
57.05547475,56.43678198,54,Male,47,Rainy,9,1.3815577390110103,166,507979.48477913876
70.82969803,71.46668846,19,Male,43,Sunny,6,1.9094483901360468,201,478404.8869930264
69.54659945,70.76144048,33,Female,59,Rainy,3,1.5124979352954753,187,252686.24438373838
89.17599904,86.00031733,18,Male,27,Cloudy,3,1.6909101475649582,202,157932.99251800112
56.16662882,54.47839479,53,Male,51,Cloudy,6,1.322957694949538,167,352577.92855922156
69.87921097,70.9374917,32,Female,21,Sunny,9,1.5967536853483522,188,275876.9264419849
56.94039938,54.7393405,59,Male,47,Rainy,4,1.3641374989753763,161,214585.36772211522
57.58439691,60.27403534,58,Male,45,Cloudy,10,1.4132404509417447,162,560160.6047356154
95.65390113,97.37406569,21,Female,51,Sunny,6,1.6920418858904598,199,545070.3218753941
93.2459914,95.27731395,48,Male,26,Cloudy,7,2.0503118100046134,172,377875.82789490424
69.40206526,68.25122018,44,Female,20,Cloudy,4,1.786430275900525,176,115330.25059827542
77.85890769,79.07194643,41,Female,37,Sunny,2,1.7318963796210776,179,113795.92624131666
69.6316758,67.50465851,36,Male,35,Cloudy,2,1.592143051281181,184,108669.3552257816
86.21231208,85.17869031,46,Male,52,Rainy,2,1.7566107085854403,174,188381.06488585516
92.93336951,94.49970498,52,Male,37,Rainy,6,1.7955179593103046,168,426426.3948163968
93.55331545,97.28277623,20,Male,31,Rainy,2,2.022280359892097,200,139413.92526766268
61.44397268,58.86971402,46,Male,52,Rainy,8,1.7503288629186873,174,605646.2380968973
59.41012527,62.51560473,45,Female,54,Sunny,1,1.5739323697835044,175,71195.16843525095
68.45678327,72.98904801,21,Male,59,Rainy,1,1.5597446876930743,199,100034.5443570187
50.46535276,54.15986507,37,Female,21,Sunny,7,1.3788384336641388,183,178658.4226005617
90.67121591,90.00374448,39,Male,40,Sunny,5,2.141598534842692,181,420098.4603339136
62.77252074,64.9524981,27,Female,38,Sunny,7,1.5582646973139385,193,376137.0747401764
62.11004952,57.23538062,22,Male,35,Sunny,3,1.4553567875066586,198,150010.99223151148
62.28329358,63.81789245,36,Female,47,Sunny,9,1.5560022912732616,184,576924.0154390397
57.34248014,55.59184862,47,Male,23,Cloudy,2,1.3264200124419734,173,55331.374156919985
92.05609648,96.50821979,52,Male,47,Cloudy,8,1.895555689531423,168,750404.1792707179
81.03810951,80.79226936,45,Male,44,Sunny,3,2.005427094331596,175,247853.16536450622
71.06866198,75.4598353,57,Female,29,Rainy,5,1.5108849332019025,163,198161.6761521322
66.91381785,70.94056493,22,Female,33,Cloudy,6,1.93709742583047,198,318469.77091313794
99.13175575,102.2511433,37,Female,32,Sunny,7,2.3347723039285637,183,438191.4391348858
91.29097192,94.00573022,42,Male,54,Rainy,1,1.7474333433781948,178,105187.46557920495
91.15064363,87.79253409,40,Male,38,Sunny,8,1.71826906699116,180,566058.9149536474
62.1580757,58.54789911,23,Male,60,Cloudy,5,1.4630669727060965,197,433284.9133734977
53.449706,50.62161357,50,Female,52,Rainy,1,1.3936707138097497,170,58809.41288664263
68.53987895,63.84292053,48,Male,59,Sunny,3,1.424372420496204,172,239786.48977576732
93.79455446,93.55125205,41,Male,50,Cloudy,2,2.1170715070087325,179,212489.37399273404
59.01181346,59.29500177,23,Male,25,Cloudy,3,1.378584418180548,197,106031.16007481512
97.95371605,96.77780611,30,Male,39,Sunny,4,2.0620001258555343,190,343845.5481011836
78.25016983,78.49182906,57,Female,24,Sunny,4,1.5957703061955462,163,136412.79208101123
77.53895988,80.35484694,30,Female,39,Rainy,5,1.671028847989132,190,307791.70631843654
80.86618636,80.26473335,30,Female,50,Rainy,8,1.8452670320314752,190,652625.8863243203
93.89102404,92.01028111,21,Female,22,Rainy,7,1.7665961644021588,199,270235.12841801764
76.25551619,75.33072392,57,Female,37,Cloudy,5,1.5549850857401641,163,255133.60797535043
75.23268469,73.12196827,48,Male,47,Rainy,8,1.4860153240190188,172,567241.030854129
60.91770228,59.59032132,31,Male,20,Sunny,1,1.493624302271296,189,28549.9367476807
99.73702683,101.044989,31,Female,49,Rainy,7,2.0689402877250878,189,647818.5140461395
60.5203998,63.34290033,45,Female,47,Sunny,5,1.6711432831669197,175,318705.8222920061
56.81247895,55.36890464,43,Female,46,Sunny,5,1.4010138091513398,177,277709.66803466796
92.90187883,88.50268982,44,Female,45,Cloudy,6,1.9206715474222529,176,451029.98290237755
65.4571906,66.75709764,38,Female,57,Cloudy,2,1.4739607194004751,182,154696.7360531976
71.6513879,75.8994106,49,Male,51,Cloudy,1,1.711694521622277,171,84071.23584147127
88.42481869,88.47658111,35,Female,20,Sunny,4,1.8263596292350712,185,134399.37269289562
59.75027936,62.86491912,42,Male,39,Cloudy,8,1.7702610894161712,178,481003.4168975757
94.34018407,91.54791013,53,Female,43,Rainy,10,1.6627116947975602,167,679294.4814487695
51.64645442,51.4154013,36,Female,20,Rainy,10,1.6486495051955536,184,255580.56650613653
84.81611177,88.78286818,33,Male,34,Sunny,6,1.6419569936243439,187,383197.73023454775
74.32088318,76.84679626,52,Male,25,Cloudy,7,1.552367762450908,168,274339.7682716969
68.95453546,69.56917403,30,Female,40,Cloudy,5,1.7640866215331326,190,301502.63752127485
87.47329882,83.7546794,30,Male,36,Rainy,4,1.7299962894711889,190,269328.7669304194
98.24106774,93.74093649,32,Female,58,Sunny,4,1.8312223713361557,188,404415.0062442093
66.75880045,70.62193342,25,Female,36,Sunny,2,1.4344634982553488,195,103448.21832678579
58.94194798,59.53389444,33,Male,39,Rainy,8,1.491379634605601,187,441264.6171834913
95.48410328,96.84465937,53,Female,35,Sunny,7,1.6635909167417502,167,399106.47764424107
